doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_UFTM,PDI UFTM.pdf,59,diversidade_inclusao,"a proace desenvolve ações em variadas áreas estratégicas para o atendimento direto ao discente por meio de serviços, projetos e programas voltados aos cuidados com a saúde, apoio financeiro, avaliação e acompanhamento social e pedagógico, acessibilidade e inclusão, participação social via atividades de lazer, implementação de ações afirmativas e de diversidade com promoção de qualidade e valorização da vida e cultura de paz.","ações, social, proace, desenvolve, variadas, áreas, estratégicas, atendimento"
PDI_UFTM,PDI UFTM.pdf,60,indefinido,"dessa forma, orienta os órgãos a disseminarem a cultura de transparência em todas as áreas, divulgando as informações antes mesmo de serem solicitadas pelos cidadãos - é a chamada transparência ativa.","transparência, dessa, forma, orienta, órgãos, disseminarem, todas, áreas"
PDI_UFTM,PDI UFTM.pdf,61,indefinido,"com a publicação das informações institucionais em transparência ativa, a publicação e acompanhamento do plano de dados abertos e com um trabalho de constante atendimento e monitoramento com a transparência passiva, a uftm pretende consolidar-se como uma instituição que promove a cultura da transparência em todas as suas ações, garantindo o cumprimento da lei e o acesso à informação pelos cidadãos de forma célere e efetiva.","transparência, publicação, informações, institucionais, ativa, acompanhamento, plano, dados"
PDI_UFTM,PDI UFTM.pdf,62,artistica_patrimonial,"aumentar a razão da produção científica e tecnológica por docente razão da produção científica e tecnológica por docente / rpd rpd = (np/nd) np é número de produções científicas e tecnológicas nd é o número de docentes proppg proppg de produtos educacionais e produções técnicas percentual de aumento da quantidade de produtos educacionais e produções técnicas em relação ao ano anterior / papept produtos educacionais npt é o número de produções técnicas npea é o número de produtos educacionais do ano anterior npt é o número de produções técnicas do ano anterior de publicações em coautoria de docentes e discentes de programas de pós-graduação stricto sensu da uftm quantidade de publicações em coautoria de docentes e discentes ou egressos no ano / qpc autoavaliação dos programas de pós-graduação percentual de programas que realizaram, pelo menos, duas ações de autoavaliação no ano / npda é o número de programas com, pelo menos, duas ações de autoavaliação npt é o número total de programas da uftm de participantes em atividades culturais quantidade de participantes em atividades culturais no ano / qac sistema de registro de acompanhamento dos egressos dos cursos técnicos percentual de egressos dos cursos técnicos acompanhados em relação aos alunos concluintes nos últimos anos / peat neat é o número de egressos acompanhados dos cursos técnicos nos últimos anos nact é o número de alunos concluintes dos cursos técnicos nos últimos anos cefores/ peçanha acompanhamento dos egressos da graduação percentual de egressos da graduação acompanhados em relação aos alunos concluintes nos últimos anos / peag neag é o número de egressos acompanhados dos cursos de graduação nos últimos anos nacg é o número de alunos concluintes dos cursos de graduação nos últimos anos proens/ relatório consolidado de cursos extraído do da educação superior acadêmico dos cursos de graduação em meio digital percentual do acervo acadêmico dos cursos de graduação implementado em meio digital em relação ao total / pamdg qamdg é a quantidade de acervo acadêmico dos cursos de graduação em meio digital qaatg é a quantidade de acervo acadêmico dos cursos de graduação total acadêmico dos cursos de pósgraduação stricto sensu em meio digital percentual do acervo acadêmico dos cursos de pós-graduação implementado em meio digital em relação ao total / pamd qamd é a quantidade de acervo acadêmico dos cursos de pósgraduação stricto sensu em meio digital qaat é a quantidade de acervo acadêmico dos cursos de pósgraduação stricto sensu total no ano / prii qri é a quantidade de repositório implementado no ano qrt é a quantidade de repositório total * considerando o regulamento de graduação aprovado pela resolução consu/uftm nº , de / / e alterado pela convênios e termos de cooperação com instituições nacionais quantidade de parcerias, convênios e termos de cooperação com instituições nacionais vigentes no ano / qpctn proens, proext e proens, proext e convênios e termos de cooperação com instituições internacionais quantidade de parcerias, convênios e termos de cooperação com instituições internacionais vigentes no ano / qpcti qpctiss é a quantidade de parcerias, convênios e termos de cooperação internacionais no ano - sul/sul qpctisn é a quantidade de parcerias, convênios e termos de cooperação internacionais no ano - sul/norte da uftm em âmbito regional, nacional e internacional quantidade de ações para fortalecimento da editora da uftm no ano/ qafe institucionais em âmbito regional, nacional e internacional quantidade de ações para ampliação de indexadores ou indicadores de impacto no ano / qai programa permanente de incentivo e apoio à publicação de docentes na editora da uftm número de obras aprovadas para publicação no ano / programa permanente de publicação, na editora da uftm, de pesquisas autorais, teses e dissertações desenvolvidas na instituição número de pesquisas autorais, teses e dissertações publicadas na editora da uftm no ano / número de pontos de venda físicos ou virtuais (implementados e novos) / npv para fortalecimento dos número de projetos submetidos para fortalecimento dos no ano / npslm para aumentar a qualidade das pesquisas.","é, ano, número, quantidade, cursos, graduação, uftm, acadêmico"
PDI_UFV,PDI UFV.pdf,1,diversidade_inclusao,"o pdi expressa as políticas institucionais da ufv fundamentadas na cultura, na tradição, na identidade, na vocação da universidade e na realidade i nstitucional.","expressa, políticas, institucionais, ufv, fundamentadas, tradição, identidade, vocação"
PDI_UFV,PDI UFV.pdf,2,academica_formativa,"excelência do ensino, da pesquisa, da extensão, da cultura e da inovação oferecidos à sociedade.","excelência, ensino, pesquisa, extensão, inovação, oferecidos, sociedade"
PDI_UFV,PDI UFV.pdf,3,organizacional_gestao,"o pdi expressa as políticas institucionais da ufv fundamentadas na cultura, na tradição, na identidade, na vocação da universidade e na realidade institucional.","expressa, políticas, institucionais, ufv, fundamentadas, tradição, identidade, vocação"
PDI_UFV,PDI UFV.pdf,4,academica_formativa,"excelência do ensino, da pesquisa, da extensão, da cultura e da inovação oferecidos à sociedade.","excelência, ensino, pesquisa, extensão, inovação, oferecidos, sociedade"
PDI_UFV,PDI UFV.pdf,5,academica_formativa,"missão promover as ciências, letras e artes, a cultura, a inovação e a formação de cidadãos, por meio de ações éticas e integradas de ensino, pesquisa e extensão, para o desenvolvimento sustentável e inclusivo da sociedade.","missão, promover, ciências, letras, artes, inovação, formação, cidadãos"
PDI_UFV,PDI UFV.pdf,6,academica_formativa,"missão promover as ciências, letras e artes, a cultura, a inovação e a formação de cidadãos, por meio de ações éticas e integradas de ensino, pesquisa e extensão, para o desenvolvimento sustentável e inclusivo da sociedade.","missão, promover, ciências, letras, artes, inovação, formação, cidadãos"
PDI_UFV,PDI UFV.pdf,7,organizacional_gestao,"plano de dese nvolvimento instituciona l - plano de dese nvolvimento instituciona l - promover ensino de qualidade nos cursos de graduação, técnicos e de educação básica fortalecer a política acadêmico e pedagógico ampliar as atividades de ensino a distância aprimorar e internacionalizar a pós-graduação aprimorar as ações de extensão e cultura de empresas de base tecnológicas e a geração de emprego e renda de qualidade fortalecer as atividades de pesquisa e inovação promover a expansão de instalações físicas do sistema comunitário e de estruturas urbanas promover a manutenção, a adequação, a comunitário e de estruturas urbanas promover assistência e permanência estudantil, saúde e qualidade de vida à comunidade universitária expandir e aprimorar as tecnologias da informação e comunicação aprimorar a gestão econômica aprimorar as ações de segurança patrimonial e comunitária aprimorar a política de gestão, desenvolvimento e qualidade de vida de pessoas aprimorar as ações de sustentabilidade aprimorar as ações de governança, planejamento, avaliação e gestão estratégica aprimorar a comunicação promover as ciências, letras e artes, a cultura, a inovação e formação de cidadãos, por meio de ações éticas e integradas de ensino, pesquisa e extensão, para o desenvolvimento sustentável e inclusivo da sociedade ser referência nacional e internacional em ensino, pesquisa, extensão e inovação, reconhecida como instituição promotora do desenvolvimento sustentável e da inclusão social ética transparência excelência respeito às diversidades sustentabilidade na listagem abaixo, os objetivos estratégicos foram ordenados em eixos t emáticos nas áreas de ensino, pesquisa, inovação, extensão, cultura e gestão, respectivamente:","aprimorar, promover, ensino, ações, qualidade, extensão, pesquisa, inovação"
